-1.73686310e-01;3.40228920e-01;1.53881070e-01;3.85162230e-02;-2.42257880e-01;-1.64993100e-01;-4.23870980e-02;-2.83842920e-01;2.82910700e-01;2.90785430e-01;-6.45313740e-01;2.92568900e-01;-1.39632080e-01;6.97704200e-01;6.95647240e-01;2.01633750e-01;-8.46784900e-02;-1.92891500e-02;-2.00520070e-01;-8.29304460e-02;2.78811420e-01;3.53785130e-01;-8.04354250e-02;-5.77258050e-01;3.67062420e-01;2.09992440e-01;-3.51170240e-01;-5.06598350e-02;2.70721640e-01;-3.93757220e-02;8.53032500e-02;2.05951100e-01;5.54016770e-01;4.63778020e-01;-2.21050600e-01;-2.85631720e-01;8.19385050e-04;2.25934650e-01;4.20885380e-01;7.29715500e-02;-4.07043340e-01;-3.18552700e-02;-6.50628270e-01;-1.30211590e-01;-4.13794520e-01;5.15011900e-01;2.07504450e-01;-2.46221130e-01;1.58902450e-01;-1.07769250e-01;2.96706860e-01;3.09120060e-01;1.54025990e-01;2.75208120e-01;1.90828740e-01;-2.92148300e-02;5.82157430e-01;-5.73311600e-01;2.07678290e-01;6.66304100e-01;1.43988880e-01;-4.15874570e-02;2.30537710e-01;1.37781590e-01;-2.23286020e-01;-2.62520800e-01;-4.52987550e-02;-6.47255200e-02;-3.12328930e-02;-1.48863670e-01;4.15474180e-03;-1.18281020e-01;2.07910210e-01;-4.18904720e-02;1.63080450e-01;-9.11426400e-02;-1.28691100e-01;3.15030570e-01;-1.68955560e-01;2.69917160e-01;3.29142330e-01;-2.97270450e-01;-7.14640000e-02;-3.96829840e-03;4.86376300e-02;5.75875340e-02;-2.27346720e-01;5.13684150e-01;7.32886200e-02;-1.39976260e-01;-4.42069000e-01;1.56259500e-01;7.72159250e-02;-5.97684300e-01;8.89183000e-02;3.25204850e-01;2.24395630e-01;-1.99448110e-01;-1.35218050e-01;-2.74527040e-01;-5.79016000e-02;2.05940720e-01;2.88964600e-01;1.72192810e-01;2.54081370e-01;5.53257940e-01;1.41363500e-01;-2.49419210e-01;-1.01687790e-01;2.13103530e-01;-2.68261900e-01;-4.65860070e-02;3.94721270e-01;2.66899820e-01;7.25621200e-01;-9.66396700e-01;-1.75956350e-01;1.46010880e-01;-1.93258260e-01;-1.59055590e-01;-7.96389600e-03;-2.42037920e-01;-4.30373730e-01;-5.47218320e-02;-6.72477660e-01;4.94351400e-02;-2.83641930e-01;-8.59636960e-02;2.07807420e-02;-7.23224900e-03;-2.15333520e-01;-1.46090210e-01;-2.08615030e-01;-1.65015790e-01;-2.20605200e-01;2.38676070e-01;-7.78122250e-02;-3.96692220e-01;-3.00591600e-01;1.07142060e+00;-1.88192430e-02;2.07849800e-01;-5.86419100e-02;9.83029000e-02;9.17125200e-02;2.31291260e-01;7.76861900e-02;-4.54159380e-01;2.91358170e-01;2.25066780e-01;-6.00509700e-01;2.64370320e-01;4.15156840e-01;3.85545050e-01;1.01234290e-01;-1.51921480e-01;-2.36759480e-01;-3.91521630e-01;9.09815800e-02;1.30282520e-01;4.03148100e-01;-2.10672700e-01;-7.33744200e-02;6.93458900e-02;2.33754280e-01;2.34125350e-01;1.74486640e-03;4.72644450e-01;-5.71762320e-02;2.15323840e-01;-1.59037700e-02;-2.56135020e-01;4.42793970e-01;3.07169700e-02;2.00301920e-01;-4.26269600e-01;4.03326870e-01;3.91062530e-01;-1.39160340e-01;-6.56466300e-01;1.72602860e-01;2.39130820e-01;-1.74376850e-01;8.17065240e-02;3.84590920e-02;1.29433650e-01;-6.99134350e-01;-4.26489860e-03;1.98374990e-01;-2.58659660e-01;1.49296820e-02;5.68575100e-01;-2.54815600e-01;-2.69863010e-02;2.93092850e-01;-2.57964430e-02;-2.65023140e-01;1.11949265e-01;1.45565990e-01;-2.58436800e-02;1.38277890e-01;7.48775400e-02;-1.63148910e-01;1.93842440e-01;1.11223700e-01;-1.51545820e-01;1.50278270e-01;-3.13996500e-01;3.73193320e-02;1.88715460e-01;-1.87914850e-01;-2.58524180e-01;-2.25392280e-01;-1.05716500e-01;5.62220700e-01;-2.22964730e-01;-7.55392600e-02;3.07967600e-01;-5.29387800e-01;-3.14290430e-01;1.74877460e-01;-1.52508140e-01;-5.84306700e-02;2.47675180e-03;-8.74661200e-02;4.93323400e-01;-2.11306840e-01;-2.42422580e-01;-4.25305780e-01;-1.15947570e-02;-4.39582700e-01;-5.01214900e-01;1.68865260e-01;-2.72820800e-01;3.23047700e-01;9.50870740e-02;4.84754470e-01;4.97275600e-03;-4.41061850e-02;1.59690200e-01;1.96684940e-01;-5.47682000e-01;5.38657600e-02;3.34633530e-01;-2.24575770e-01;1.00262670e-01;7.85693100e-02;6.04375300e-02;-2.67306630e-01;-5.95618500e-02;-1.80811400e-01;4.70002900e-02;-6.84423740e-02;-1.34670100e-01;2.59832140e-01;6.45537400e-02;-1.31712840e-01;3.88776000e-01;-1.76681220e-01;-8.65104800e-03;-8.22142960e-02;-4.00695600e-01;5.58327440e-02;-1.03321075e-01;2.12068440e-01;2.36680250e-01;2.92296400e-01;2.49325570e-01;-5.76489570e-02;1.58465330e-01;-2.01890200e-01;-1.84336600e-02;-5.89792970e-01;-3.97643700e-01;1.77460730e-01;-1.72549500e-01;3.46293450e-02;4.66591270e-01;2.40505250e-01;-2.06198540e-02;-9.59347500e-02;-8.55661900e-01;-1.30620380e-01;1.21638150e-01;3.77565380e-01;4.19191630e-01;-2.69526240e-01;-1.67197290e-02;-6.64059200e-02;9.27684000e-02;-5.44524500e-02;8.42583200e-02;3.33002660e-02;-4.38803550e-01;2.76053940e-01;-2.00673940e-02;1.92008760e-01;3.00229280e-01;-3.42578470e-01;-2.60443690e-02;1.41501430e-04;-1.67321150e-01;2.37844560e-01;2.94979800e-01;-6.09329200e-02;1.24100240e-01;-1.88002530e-01;-1.50429260e-01;9.72778800e-02;2.16708180e-01;2.05355350e-01;-2.34299390e-01;3.90194650e-02;3.47654850e-01;-3.37041380e-01;-1.13848000e-01;-7.70188030e-01;3.04929320e-01;-5.52297830e-02;-8.24891300e-02;-4.40053370e-01;-3.27104450e-01;-5.41568900e-01;1.09313730e-02;-2.50685040e-01;1.19427140e-02;-3.88322060e-01;3.10209450e-01;-4.71242670e-02;-4.41016670e-01;-1.58259940e-02;-3.20176040e-01;4.29794340e-01;-1.48245890e-01;-1.71621220e-01;1.67443700e-01;5.50200340e-02;9.06859600e-02;-7.01473950e-02;-3.56795280e-01;-2.08749380e-01;-5.36785720e-02;7.22314700e-01;-6.29893540e-02;2.69182200e-01;-1.95418780e-01;2.40342230e-01;6.97939900e-01;-1.86717510e-03;1.24498960e-01;1.62901630e-01;-4.70482100e-02;-2.91761070e-01;4.00547860e-01;-1.10567660e-01;-3.53408340e-01;-2.51943350e-01;2.80218660e-01;-2.33920400e-01;5.07679600e-03;2.08525900e-01;-1.64275740e-01;-2.22155510e-01;-1.07072770e-01;-1.21793720e-01;-2.99596190e-02;-3.75069440e-01;4.47986130e-02;-5.57856700e-01;6.58993500e-01;-3.50031580e-01;1.10229940e-01;4.22564630e-01;-2.22766370e-01;2.58038220e-01;4.36284540e-02;-1.70896800e-01;-1.34466020e-01;-5.31725360e-02;-4.87701670e-02;3.47892170e-01;-1.84102120e-01;-1.59727930e-02;-2.77562100e-01;3.89659820e-01;-6.50287700e-01;-1.11349404e-01;-1.80835630e-01;-1.81005670e-01;-2.92903720e-01;2.31522560e-01;1.70597990e-01;-1.36409940e-01;1.84671100e-01;4.23887400e-01;1.20496510e-01;-4.03985500e-01;1.50651810e-01;6.42985100e-04;3.68809850e-02;2.48775000e-01;1.10160020e-01;-1.19800270e-01;-2.97240500e-01;1.28242640e-01;2.80978380e-01;-7.56333000e-02;-5.79345820e-02;5.04814870e-02;-9.92934900e-02;1.51459575e-02;-2.10419770e-01;-6.13070100e-01;3.36552140e-01;-1.57638900e-01;4.39733420e-01;-4.90452740e-01;-9.40678900e-02;6.60682900e-02;-1.13952760e-02;-2.32941870e-01;5.15093860e-01;2.48429330e-01;1.11052930e-01;2.79954550e-01;-3.09960450e-01;-1.79873390e-01;-1.00720970e-01;3.15880570e-01;2.32716350e-01;-3.73485150e-01;3.94499420e-01;7.36009700e-02;6.46691900e-01;2.29061900e-01;2.98149530e-01;2.18879580e-01;-1.29963340e-01;6.40236700e-02;-6.82029700e-02;-3.00546500e-01;3.34932800e-01;5.38052440e-01;-1.90362330e-03;3.20667480e-02;-2.09164620e-01;1.45613630e-01;1.00490050e-01;-1.44901130e-02;-3.36840100e-01;-4.19700740e-01;-3.06919720e-01;7.34655000e-02;-1.72062250e-01;3.90598500e-01;-3.23866000e-01;2.38149320e-02;-1.04636030e+00;1.04673950e-01;-1.20450586e-01;-4.15917900e-01;-4.95190500e-01;1.61419270e-01;2.65208570e-01;-1.34617570e-01;-4.72519520e-01;-5.11082200e-01;4.03425400e-02;3.57612820e-01;-2.79447800e-01;1.03247520e-01;2.15742950e-01;2.90373770e-01;4.94524240e-02;7.65501860e-02;-9.94562660e-02;2.38991860e-01;-1.34857830e-01;-7.36950900e-02;1.27206980e-01;-7.26130000e-02;6.13913000e-01;2.49667230e-01;7.67205300e-02;3.32270100e-01;-7.16499600e-01;2.34116210e-01;9.48036900e-02;-2.52338170e-01;2.02179820e-01;-3.55309840e-02;2.25917250e-02;-3.61589500e-02;1.54680970e-01;2.25327730e-01;-1.74130560e-01;8.28164500e-02;-2.37596630e-01;-6.93541650e-01;2.18303260e-01;3.38646440e-01;-1.47312610e-01;-2.33188570e-02;-7.81997440e-02;-5.52471470e-02;-6.79492950e-05;2.03931870e-01;1.04440810e-01;1.89985160e-01;-3.95994800e-02;6.91623400e-02;-2.09260700e-01;6.19140500e-01;-4.20557970e-02;4.08816340e-01;1.40591140e-01;4.50804320e-01;-2.24715260e-01;2.13175650e-01;-1.13507790e-01;3.26917170e-02;1.97568240e-01;-4.39107400e-02;-4.56938420e-01;3.94398630e-01;-4.07227960e-01;5.37644740e-01;-5.95430250e-01;-5.67259200e-02;1.67612080e-01;-9.71988140e-02;-2.79363400e-02;3.53202820e-01;-3.48281680e-01;-1.03618800e-01;7.72880000e-02;1.80634810e-01;-5.39167230e-03;-2.48879160e-01;-3.59896060e-01;-1.79410160e-01;-4.06175850e-02;1.89585000e-01;-1.55225700e-01;-2.83586650e-01;-1.16534230e-02;-3.52814800e-02;-1.83457370e-01;5.58627020e-02;3.71857970e-01;1.92150680e-01;3.57347600e-01;2.18959630e-01;4.41290300e-02;-4.40115400e-01;5.02806840e-01;1.99057070e-01;1.76748230e-01;4.00659740e-01;-1.30762580e-01;-4.26640400e-01;4.82739800e-02;4.17945560e-01;4.93837570e-01;-4.72266670e-02;-2.01617260e-01;-3.82435080e-01;-9.95359900e-01;-9.91323350e-01;-1.70418620e-01;2.85026820e-01;-2.47274470e-01;-1.18575690e-01;4.30232500e-01;-3.75380040e-01;-1.33256530e+00;-1.53383550e-01;5.27437450e-01;1.17346290e-01;-2.43786480e-01;-2.89853800e-01;-8.32811700e-01;5.10495900e-02;-5.71889880e-02;2.44542180e-01;-2.03115060e-01;2.80988220e-03;-1.92602560e-01;-2.44522810e-01;-2.97974320e-01;-8.21699050e-02;-5.66656800e-02;2.47511830e-01;-1.71291040e-01;5.71008100e-01;1.11830230e-02;-4.15412370e-01;1.22397035e-01;6.07972100e-01;-2.71042170e-01;5.35079100e-02;1.99153420e-01;2.44614360e-01;2.03360320e-02;-3.54274500e-01;-2.34982800e-01;1.73570930e-01;7.60397300e-03;3.39597820e-01;3.35292280e-01;1.49540840e-01;-4.31578160e-02;-2.99060170e-01;-1.97061540e-01;5.30019400e-01;1.74759750e-01;-7.74935500e-02;-3.67551920e-01;-4.21025700e-01;2.21839040e-01;7.10296000e-02;3.27453700e-01;5.81890940e-02;-3.24643140e-01;2.23989280e-01;-2.98235650e-01;5.14354050e-01;-1.73351940e-01;-4.08266250e-01;-4.92666500e-01;2.66066250e-01;1.23433290e-01;-5.11053800e-02;-1.22852920e-02;-1.56290980e-01;7.95636200e-02;-4.47493140e-01;1.62075240e-01;-3.68877650e-01;-1.85648200e-02;-3.62199700e-01;5.50503730e-02;4.14160200e-02;-1.09493940e-01;1.40790200e-01;2.24726450e-01;4.13697960e-02;-7.38979000e-02;-6.57130550e-02;2.84525450e-01;-3.18312500e-01;-1.33327250e-02;2.92010780e-01;-3.73315500e-01;-5.08291400e-01;-6.86280900e-02;1.75239740e-02;-8.61617000e-02;-9.70532900e-02;2.54276400e-02;4.22322750e-02;-4.29545940e-02;-2.34686140e-02;-1.03547590e-01;1.98919120e-01;2.34732000e-01;2.51720250e-01;-1.58773240e-01;-2.69011020e-01;2.41133630e-01;-5.29825400e-02;-3.72678500e-01;-5.46793640e-02;-3.51470680e-01;4.63026400e-01;1.03675010e-01;-3.49811900e-01;1.73640430e-01;1.52282000e-01;-5.34439100e-03;-2.84274400e-01;1.29745960e-01;-4.03777870e-01;-1.33876980e-01;-8.05755260e-02;-1.07815400e-01;2.67374300e-01;-2.71915080e-01;-1.51992160e-01;-3.28385650e-01;-5.81663600e-01;5.92781900e-01;-5.33018350e-01;-1.01042390e-02;6.85253500e-01;-4.77038700e-01;2.36169640e-01;3.60829110e-01;1.34636790e-01;-2.23394330e-01;3.92145800e-01;1.58504250e-02;-2.61242570e-01;-3.03425500e-01;-7.89028400e-02;-3.39645000e-01;-1.53115150e-01;-3.44668150e-01;-4.52209560e-02;-8.83018400e-02;2.54555050e-01;-3.90460500e-02;5.19137980e-02;1.39295250e-01;4.09469500e-01;3.80720600e-01;-4.31504550e-02;-2.00497570e-01;4.50703980e-01;5.30573400e-01;3.40050160e-02;2.78225060e-01;-6.10409500e-01;1.18595450e-01;-4.46680750e-01;1.39178220e-01;-1.10932110e-01;3.96835800e-03;-4.43977360e-01;3.11916100e-01;1.29878520e-03;2.83402920e-01;1.26586770e-01;1.10828380e+00;-3.02835700e-01;-2.81654630e-01;6.61577460e-01;1.25476120e-02;-3.57210960e-01;1.33871100e-01;-6.74538300e-02;3.22773700e-01;-4.02235400e-02;1.21482830e-01;-1.56279740e-01;5.82044420e-02;-5.94838740e-01;1.64857180e-01;1.51522160e-02;2.77457000e-01;1.56672900e-01;-3.54447300e-01;6.06751860e-01;3.25699700e-01;-3.22433170e-01;-4.25661980e-01;4.18755320e-01;-5.09971860e-01;1.10636525e-01;-8.43577100e-02;8.48010800e-02;6.02903250e-01;1.35433550e-01;-1.65771960e-01;2.98198340e-01;1.13381210e-01;6.39395100e-02;-2.96242540e-01;-3.65047220e-01;-2.85695970e-01;-2.33741400e-02;3.66718300e-01;3.62765070e-01;3.74997200e-01;-3.99352900e-02;-6.17455840e-02;-1.30132800e-01;1.49736550e-01;-2.27606560e-01;1.64108430e-01;9.16368960e-02;4.76700070e-02;4.60521000e-02;2.64905270e-01;1.05232570e-01;-1.20840130e-01;-3.11412870e-01;-4.54474840e-01;-2.03333080e-01;-6.99224770e-01;6.88209160e-02;3.75881400e-01;-4.37588100e-02;5.40526800e-02;-3.49311460e-02;-1.86585780e-01;1.79692390e-01;-7.56125870e-01;5.72256740e-02;-2.52963900e-01;2.24181180e-01;-3.53936550e-02;-2.18432130e-01;-3.26174350e-02;1.04854700e-01;2.44808640e-02;7.42129700e-02;1.39360140e-01;-3.89841720e-02;1.38866720e-01;1.88646200e-01;2.84433660e-01;9.56145500e-02;3.84216600e-01;3.43132320e-01;6.58434600e-01;5.76668980e-02;-1.70665320e-01;9.01408800e-02;4.23912850e-01;-4.98314100e-01;3.68043540e-01;-8.06296200e-02;6.45630240e-01;1.72623340e-01;-4.70699370e-03;1.70605210e-01;-1.95565820e-02;-4.18238340e-02;8.66663800e-03;-7.34036300e-02;2.86812480e-01;-1.68403800e-01;-4.89309970e-01;-5.05198000e-01;-2.51964930e-02;-4.86456780e-01;2.48645420e-01;1.48102340e-02;2.69843800e-01;-8.38473440e-02;-4.55435630e-01;1.87772810e-01;3.35860430e-01;1.86098520e-02;-1.31054970e-01;1.91780090e-01;3.51276000e-01;1.92234670e-01;1.54798150e-01;1.44967440e-03;2.32961210e-01;2.32768090e-01;-1.81711140e-01;5.62233200e-01;-4.35602660e-02;1.44210190e-01;3.63790100e-01;-2.82528900e-01;-6.28827800e-02;-2.35128220e-01;-4.34719030e-03;2.69458830e-01;4.58900400e-01;-2.02596960e-01;1.06457260e-01;-4.60460250e-01;-2.83403870e-01;6.27567800e-02;-5.27091900e-01;-3.42767120e-01;-2.06075610e-01;-5.64990100e-02;-4.23375070e-02;5.61126500e-01;-1.36012260e-01;-1.91880840e-01;2.62408520e-01;-2.04501540e-01;4.65859620e-02;4.76587800e-01;1.13682750e-01;-5.10258230e-03;2.32289970e-01;4.61962800e-03;7.08521600e-01;-1.56043600e-01;-3.24251120e-01;2.46943300e-01;2.97662020e-01;3.54593720e-01;2.07710090e-01;1.29512400e-01;3.63877950e-01;-5.22075300e-02;7.96170900e-01;-3.86903100e-01;-8.52004900e-02;-8.61580400e-02;-7.48532400e-02;-2.68679470e-01;7.16089300e-02;-1.25989910e-02;-2.01086880e-01;2.29438660e-01;4.01965100e-02;-9.77738200e-02;-4.93211870e-01;9.36445600e-02;-1.07710840e-01;7.33765100e-02;4.42855100e-02;-5.60572000e-01;2.87050000e-03;3.29625300e-02;-1.89302880e-01;3.32504200e-01;3.14568280e-01;-4.64979900e-01;8.86905200e-01;1.49958250e-01;7.51745400e-02;1.51731850e-01;-8.17362100e-02;5.97222450e-02;3.94979000e-01;-6.76959160e-02;-2.53437760e-02;2.64134400e-02;-1.48202840e-01;-1.55388120e-01;3.49781130e-01;9.93765900e-02;-5.29440200e-01;-6.03370960e-02;1.05440974e-01;3.94618500e-02;-3.96595120e-01;1.11111970e-01;-5.03870370e-01;-1.78496300e-01;-2.14355650e-01;-1.54091940e-01;2.00019180e-02;5.11158800e-01;-1.61661800e-02;1.67915230e-01;-2.12718490e-01;-1.71317060e-01;-4.53887500e-01;1.08724510e-01;-7.17021400e-02;-5.30478950e-02;9.97883300e-01;4.52747880e-01;-1.04508880e-01;-3.07920220e-01;-3.55258520e-01;-1.36268380e-01;-1.13800080e-01;-2.41989970e-01;-1.44213770e-01;2.47789860e-01;9.90248000e-02;-2.77915720e-01;-2.65142400e-01;-2.96383140e-01;-2.94498800e-01;-4.80886900e-01;3.85815680e-01;2.22390370e-01;-9.15075060e-01;3.28309240e-01;-2.33306290e-01;2.42522240e-01;4.86187930e-02;-3.15512500e-01;-2.19809790e-01;1.52722270e-01;-1.75241230e-02;4.24385000e-01;-7.18994740e-01;-4.73169500e-01;-6.82269700e-01;3.13912800e-01;-4.22444500e-01;1.30369070e-01;6.10750600e-01;3.03475470e-01;-1.97497130e-01;-7.64048340e-01;2.93099280e-01;-4.24191950e-02;9.97352300e-02;-6.03013500e-03;4.30406450e-01;-3.62075450e-01;-1.86447320e-01;-1.22321010e-01;1.50486230e-01;6.57787100e-01;1.95322170e-01;-6.53864560e-01;1.44894030e-01;-9.44930900e-02;-3.76770170e-01;-5.98803040e-01;1.13378970e-01;-8.40273800e-02;4.28456460e-01;1.76490460e-01;6.63736460e-02;2.85192460e-01;7.76282300e-01;2.14343670e-01;-4.55036460e-01;5.98755480e-02;-1.63184030e-01;-1.22031120e-01;-6.55067600e-02;-3.91545300e-02;-4.52136280e-01;-2.44776010e-02;1.27160440e-01;1.36132210e-01;-7.49525400e-02;1.13422270e-02;1.73486170e-02;-2.95444880e-01;1.56045560e-02;-6.39346240e-02;3.29594020e-01;2.04755070e-02;-4.28146300e-01;2.36688180e-02;-1.36292460e-01;-3.90997920e-01;-1.96911700e-01;5.40792170e-01;-1.14764825e-01;6.05304240e-02;3.69431080e-02;2.19469070e-02;1.00371180e-01;-2.84948950e-02;5.11263900e-02;-1.25577600e-02;-1.45334350e-01;-1.84029940e-02;2.07048950e-01;-2.45628160e-01;9.13504660e-02;-4.75275870e-01;2.09164320e-01;4.17363200e-02;-4.66513500e-02;-1.31546380e-01;-1.34345950e-01;-2.52137270e-01;-1.93804560e-01;4.44637660e-01;8.30286600e-02;-1.97839380e-01;2.48428370e-01;2.10786070e-01;-1.21598380e-01;3.95538450e-01;-9.60097600e-02;-8.33547560e-02;1.74400210e-02;-1.87872530e-01;-1.95755930e-01;2.29908470e-01;-1.22752200e-01;-3.21427520e-01;1.42710090e-01;-1.27371900e-01;4.11285880e-01;-2.53647570e-03;9.65244800e-02;6.41213360e-02;-3.68405550e-01;-8.44985840e-02;-1.05365515e-01;1.18128660e-01;2.32971090e-01;-1.26918730e-01;-3.85181750e-02;2.46969580e-01;8.25654900e-02;-6.02861800e-02;-2.51566350e-01;-3.87712240e-01;-2.38344250e-01;-3.13933730e-01;5.27103000e-01;-4.67744770e-01;3.41453500e-01;3.56682540e-02;3.06899460e-01;-7.61400200e-02;-1.28164230e-01;-1.08869400e-01;-1.42612370e-01;7.88873400e-03;-2.06648780e-01;4.59363100e-01;2.20480230e-01;1.12726540e-01;-1.96600850e-01;1.21274590e-01;-2.64916660e-01;-2.52229400e-01;1.18429065e-02;8.70038600e-01;-3.09777080e-01;-4.96380270e-01;3.85252830e-01;-6.73266650e-02;7.24405050e-04;-2.33681860e-01;7.46076700e-02;-1.16017820e-01;1.04117660e-01;2.91432140e-02;8.11765500e-02;6.89019260e-03;3.66618220e-01;-5.38986620e-02;-4.05796300e-01;-3.28583960e-01;9.35807500e-02;-3.22951440e-01;-6.88556700e-02;-2.19723850e-01;3.02779610e-01;2.55047980e-01;-1.66690590e-01;3.90919630e-01;-1.49232745e-02;-1.31876290e-01;7.88700600e-02;4.37291470e-01;-1.31588520e-01;-1.05442300e-01;-3.73854040e-01;-2.85319400e-01;4.25713420e-01;-6.04355100e-01;2.09361910e-02;1.69274800e-02;-5.92343330e-01
